Feature ID	Taxon	Consensus
TAX_195	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;UBA952;UBA952 sp002167775	1
TAX_196	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;UBA952;UBA952 sp002480215	1
TAX_197	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;UBA952;UBA952 sp002683585	1
TAX_198	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;UBA952;UBA952 sp002696025	1
TAX_199	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;UBA952;UBA952 sp018665005	1
TAX_200	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;CAJQLB01;CAJQLB01 sp905479065	1
TAX_201	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavicella;Flavicella sp002477565	1
TAX_202	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002723295;GCA-002723295 sp002690805	1
TAX_203	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002728855;GCA-002728855 sp002702405	1
TAX_204	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002733185;GCA-002733185 sp002713705	1
TAX_205	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002733185;GCA-002733185 sp004213605	1
TAX_206	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002733185;GCA-002733185 sp004214175	1
TAX_207	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-002733185;GCA-002733185 sp905181835	1
TAX_208	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2700405;GCA-2700405 sp002700405	1
TAX_209	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2700405;GCA-2700405 sp004213965	1
TAX_210	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2700405;GCA-2700405 sp014239895	1
TAX_211	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2700405;GCA-2700405 sp018657955	1
TAX_212	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2700405;GCA-2700405 sp902512065	1
TAX_213	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA-2719315;GCA-2719315 sp002719315	1
TAX_214	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;GCA001735715;GCA001735715 sp001735715	1
TAX_215	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella;Gramella sp006714895	1
TAX_216	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hel1-33-131;Hel1-33-131 sp018608705	1
TAX_217	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hel1-33-131;Hel1-33-131 sp018608725	1
TAX_218	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hel1-33-131;Hel1-33-131 sp018608765	1
TAX_219	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hel1-33-131;Hel1-33-131 sp905181825	1
TAX_220	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;Leeuwenhoekiella aequorea	1
TAX_221	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;Leeuwenhoekiella blandensis	1
TAX_222	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-120531;MAG-120531 sp000173115	1
TAX_223	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp002700465	1
TAX_224	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp003331265	1
TAX_225	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp014239275	1
TAX_226	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp018662905	1
TAX_227	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp902510655	1
TAX_228	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp902511755	1
TAX_229	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp902559035	1
TAX_230	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MAG-121220-bin8;MAG-121220-bin8 sp905479415	1
TAX_231	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp002457075	1
TAX_232	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp002729755	1
TAX_233	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp004214015	1
TAX_234	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp014239615	1
TAX_235	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp014239665	1
TAX_236	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp016777325	1
TAX_237	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G11;MED-G11 sp902509805	1
TAX_238	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G13;MED-G13 sp002697255	1
TAX_239	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G13;MED-G13 sp902509675	1
TAX_240	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G13;MED-G13 sp902557655	1
TAX_241	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MED-G13;MED-G13 sp902560045	1
TAX_242	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp000173095	1
TAX_243	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp002167945	1
TAX_244	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp002705385	1
TAX_245	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp009886625	1
TAX_246	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp010031465	1
TAX_247	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp017851655	1
TAX_248	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp017852075	1
TAX_249	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp902517245	1
TAX_250	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp902546725	1
TAX_251	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp905182305	1
TAX_252	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;MS024-2A;MS024-2A sp905480425	1
TAX_253	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;Mesonia algae	1
TAX_254	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;Mesonia aquimarina	1
TAX_255	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;Mesonia mobilis	1
TAX_256	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Patiriisocius;Patiriisocius sp018656255	1
TAX_257	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Patiriisocius;Patiriisocius sp905182755	1
TAX_258	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter sp018608545	1
TAX_259	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter sp018663625	1
TAX_260	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter sp900106075	1
TAX_261	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SCGC-AAA160-P02;SCGC-AAA160-P02 sp000383355	1
TAX_262	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SCGC-AAA160-P02;SCGC-AAA160-P02 sp015665265	1
TAX_263	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SCGC-AAA160-P02;SCGC-AAA160-P02 sp018608485	1
TAX_264	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SCGC-AAA160-P02;SCGC-AAA160-P02 sp905479435	1
TAX_265	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SGZJ01;SGZJ01 sp004213995	1
TAX_266	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SGZJ01;SGZJ01 sp018674025	1
TAX_267	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;SGZJ01;SGZJ01 sp902515565	1
TAX_268	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter agarivorans	1
TAX_269	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter mishustinae	1
TAX_270	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter salarius	1
TAX_271	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter sp000745315	1
TAX_272	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;TMED220;TMED220 sp002169155	1
TAX_273	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;TMED220;TMED220 sp902514625	1
TAX_274	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Tenacibaculum sp002954385	1
TAX_275	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA11891;UBA11891 sp009886755	1
TAX_276	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp002684355	1
TAX_277	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp002690085	1
TAX_278	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp002698705	1
TAX_279	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp002709185	1
TAX_280	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp002725015	1
TAX_281	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA3537;UBA3537 sp902516685	1
TAX_282	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA724;UBA724 sp002171575	1
TAX_283	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA724;UBA724 sp018672145	1
TAX_284	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA724;UBA724 sp902536935	1
TAX_285	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7428;UBA7428 sp002477625	1
TAX_286	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7428;UBA7428 sp002708445	1
TAX_287	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7428;UBA7428 sp003023645	1
TAX_288	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7428;UBA7428 sp018608425	1
TAX_289	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7428;UBA7428 sp905181615	1
TAX_290	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7446;UBA7446 sp002698745	1
TAX_291	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7446;UBA7446 sp002862645	1
TAX_292	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7446;UBA7446 sp002862705	1
TAX_293	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA7446;UBA7446 sp009886265	1
TAX_294	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA8316;UBA8316 sp002171295	1
TAX_295	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA8316;UBA8316 sp002364535	1
TAX_296	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA8316;UBA8316 sp009936675	1
TAX_297	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA8316;UBA8316 sp018623955	1
TAX_298	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;UBA8316;UBA8316 sp018647605	1
TAX_299	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella sp002163855	1
TAX_300	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella sp905480385	1
TAX_301	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;Zunongwangia mangrovi	1
TAX_302	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;Zunongwangia profunda	1
TAX_303	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;GCA-002722245;GCA-002722245;GCA-002722245 sp905182585	1
TAX_304	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;TMED14;TMED14 sp002682945	1
TAX_305	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp002387615	1
TAX_306	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp002685435	1
TAX_307	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp002707525	1
TAX_308	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp003023665	1
TAX_309	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp003045825	1
TAX_310	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;UBA10364;UBA10364 sp018402665	1
TAX_311	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;ASP10-05a;ASP10-05a sp002336675	1
TAX_312	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UA16;UA16 sp002323795	1
TAX_313	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UA16;UA16 sp002477505	1
TAX_314	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UA16;UA16 sp905479395	1
TAX_315	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA11663;UBA11663 sp002469765	1
TAX_316	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA974;UBA974 sp002292405	1
TAX_317	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA974;UBA974 sp002336655	1
TAX_318	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA974;UBA974 sp002700285	1
TAX_319	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA974;UBA974 sp018700255	1
TAX_320	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UA16;UBA974;UBA974 sp905480095	1
TAX_321	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA10066;MED-G20;MED-G20 sp002713405	1
TAX_322	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA10066;MED-G20;MED-G20 sp016780365	1
TAX_323	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA10066;MED-G20;MED-G20 sp905182525	1
TAX_324	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA10066;MED-G20;MED-G20 sp905182745	1
TAX_325	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA10066;UBA10066;UBA10066 sp018663635	1
TAX_326	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA7312;GCA-2862585;GCA-2862585 sp002862585	1
TAX_327	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA7430;MED-G21;MED-G21 sp002457305	1
TAX_328	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA7430;UBA6772;UBA6772 sp002685115	1
TAX_329	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA7430;UBA7430;UBA7430 sp002478765	1
TAX_330	Bacteria;Chloroflexota;Dehalococcoidia;UBA1151;TMED-70;TMED-70;TMED-70 sp002699165	1
TAX_331	Bacteria;Chloroflexota;Dehalococcoidia;UBA1151;TMED-70;TMED-70;TMED-70 sp009937255	1
TAX_332	Bacteria;Chloroflexota;Dehalococcoidia;UBA1151;UBA1151;GCA-2730555;GCA-2730555 sp014239685	1
TAX_333	Bacteria;Chloroflexota;Dehalococcoidia;UBA1151;UBA1328;GCA-002725925;GCA-002725925 sp009392785	1
TAX_334	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus;Prochlorococcus sp003214695	1
TAX_335	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus;Prochlorococcus sp003279445	1
TAX_336	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_B;Prochlorococcus_B marinus_B	1
TAX_337	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_B;Prochlorococcus_B sp003283685	1
TAX_338	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_B;Prochlorococcus_B sp003283745	1
TAX_339	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_B;Prochlorococcus_B sp003284375	1
TAX_340	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_B;Prochlorococcus_B sp003284445	1
TAX_341	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_C;Prochlorococcus_C marinus_B	1
TAX_342	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_C;Prochlorococcus_C sp000760295	1
TAX_343	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Prochlorococcus_C;Prochlorococcus_C sp003214855	1
TAX_344	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp000014585	1
TAX_345	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp000230675	1
TAX_346	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp001040845	1
TAX_347	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp002500205	1
TAX_348	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp003210315	1
TAX_349	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp003210755	1
TAX_350	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp003210775	1
TAX_351	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp014279835	1
TAX_352	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_C;Synechococcus_C sp014279975	1
TAX_353	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_E;Synechococcus_E sp000012505	1
TAX_354	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_E;Synechococcus_E sp000153805	1
TAX_355	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_E;Synechococcus_E sp003208835	1
TAX_356	Bacteria;Cyanobacteria;Cyanobacteriia;PCC-6307;Cyanobiaceae;Synechococcus_E;Synechococcus_E sp016777265	1
TAX_357	Bacteria;Desulfobacterota_B;Binatia;UBA12015;UBA12015;UBA12015;UBA12015 sp003447545	1
TAX_358	Bacteria;Desulfobacterota_D;UBA1144;UBA1144;UBA1144;TMED58;TMED58 sp002701865	1
TAX_359	Bacteria;Gemmatimonadota;Gemmatimonadetes;Longimicrobiales;UBA6960;UBA1138;UBA1138 sp009937285	1
TAX_360	Bacteria;Latescibacterota;UBA2968;UBA8231;UBA8231;GCA-2724215;GCA-2724215 sp018672475	1
TAX_361	Bacteria;Margulisbacteria;Marinamargulisbacteria;UBA6595;UBA6595;UBA6595;UBA6595 sp002433595	1
TAX_362	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;Marinisomataceae;Marinisoma;Marinisoma atlanticum	1
TAX_363	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;Marinisomataceae;Marinisoma;Marinisoma sp014240005	1
TAX_364	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;TCS55;TCS55;TCS55 sp014239505	1
TAX_365	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;GCA-2691785;GCA-2691785 sp002691785	1
TAX_366	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;GCA-2722105;GCA-2722105 sp018692355	1
TAX_367	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;TMED80;TMED80 sp002713885	1
TAX_368	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;TMED80;TMED80 sp018645565	1
TAX_369	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;TMED80;TMED80 sp902559415	1
TAX_370	Bacteria;Marinisomatota;Marinisomatia;Marinisomatales;UBA1611;TMED80;TMED80 sp905478065	1
TAX_371	Bacteria;Myxococcota;XYA12-FULL-58-9;XYA12-FULL-58-9;JABJBS01;JABJBS01;JABJBS01 sp018668695	1
TAX_372	Bacteria;Myxococcota_A;UBA796;UBA796;CAJQPC01;CAJQPC01;CAJQPC01 sp905480105	1
TAX_373	Bacteria;Myxococcota_A;UBA9160;UBA9160;UBA4427;UBA4427;UBA4427 sp002390675	1
TAX_374	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;LS-NOB;LS-NOB sp002705185	1
TAX_375	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;LS-NOB;LS-NOB sp905612265	1
TAX_376	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitromaritima;Nitromaritima sp000372225	1
TAX_377	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitromaritima;Nitromaritima sp018647025	1
TAX_378	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;UBA8687;UBA8687 sp013349585	1
TAX_379	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;SM1A02;GCA-002718515;GCA-002718515 sp002689385	1
TAX_380	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;SM1A02;UBA12014;UBA12014 sp002684755	1
TAX_381	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;SM1A02;UBA1668;UBA1668 sp002364555	1
TAX_382	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;SM1A02;UBA8087;UBA8087 sp002684315	1
TAX_383	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;JABAAE01;JABAAE01 sp014238905	1
TAX_384	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus sp011087765	1
TAX_385	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus sp011523945	1
TAX_386	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus sp014237975	1
TAX_387	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula sp002689655	1
TAX_388	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula sp002690925	1
TAX_389	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula sp002712845	1
TAX_390	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula sp002862205	1
TAX_391	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula sp003513555	1
TAX_392	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;UBA721;UBA721 sp002698965	1
TAX_393	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;UBA721;UBA721 sp002705165	1
TAX_394	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;UBA721;UBA721 sp018658605	1
TAX_395	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;UBA1268;UBA1268;UBA1268 sp002862165	1
TAX_396	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;UBA1268;UBA1268;UBA1268 sp003509235	1
TAX_397	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;UBA1268;UBA1268;UBA1268 sp014238855	1
TAX_398	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;UBA1268;UBA1268;UBA1268 sp016776925	1
